"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2012",53.9736761965302,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2013",53.4412932967224,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2014",53.3865790462424,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2015",53.0890605587958,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2016",52.4063936498056,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2017",54.0511531414978,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2018",55.4622191178234,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2019",55.7572063557543,
"AUT","TRADEGOODSERV","EXP","PC_GDP","A","2020",51.6128149281413,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1980",50.1172801236908,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1981",54.0635220561834,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1982",58.1033114785097,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1983",60.3956265162053,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1984",64.4123520595959,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1985",62.4543272755596,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1986",57.2830496542294,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1987",55.8677630352546,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1988",59.4080833877059,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1989",63.5667488357647,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1990",61.6136907771297,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1991",60.2296550336852,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1992",58.8089306038795,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1993",56.1077412693147,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1994",58.4249590545518,"E"
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1995",60.1143717180605,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1996",61.1923909558718,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1997",64.7865810804479,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1998",64.1743450154283,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","1999",64.5630595160862,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2000",72.5473951580567,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2001",71.6119589202939,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2002",70.8312976956765,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2003",69.0365085088844,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2004",70.906277447218,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2005",74.2828289213953,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2006",76.8049970552189,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2007",78.3018047028263,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2008",80.8806199752035,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2009",68.8340037082276,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2010",75.8500644792464,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2011",80.6973629124622,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2012",80.4044905064987,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2013",79.3243484015476,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2014",79.801009073623,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2015",77.8052821516798,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2016",79.4296154739536,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2017",83.1824102499921,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2018",83.0796294670067,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2019",82.3971992752511,
"BEL","TRADEGOODSERV","EXP","PC_GDP","A","2020",79.4465488572451,"E"
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1980",27.3785403151353,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1981",26.3846584029667,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1982",25.1926292116307,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1983",24.92499691443,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1984",27.9365608481642,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1985",27.5469124667268,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1986",26.9876383798872,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1987",26.0034196010698,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1988",26.052889324192,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1989",25.0463459995027,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1990",25.0742989585924,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1991",24.3533165282791,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1992",26.1991325601724,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1993",29.1425993625483,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1994",32.781588237968,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1995",36.0980542819385,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1996",37.0984399314286,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1997",38.1316667512013,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1998",40.0287917256748,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","1999",41.8607696787565,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2000",44.2089160641586,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2001",42.0396612447064,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2002",40.0584236831215,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2003",36.8658382925004,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2004",37.3275756870208,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2005",36.8562665747508,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2006",35.4017495610061,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2007",34.2295334675827,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2008",34.3949847951861,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2009",28.5158343165743,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2010",29.1673469191764,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2011",30.6783919173107,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2012",30.3530919696301,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2013",30.3319705590283,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2014",31.7365599644694,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2015",31.8499769649038,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2016",31.5025413039024,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2017",31.4544101509781,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2018",32.3253603497825,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2019",32.3526958202565,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2020",29.6808453346886,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1990",32.9226235921282,"E"
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1991",38.4276667583789,"E"
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1992",39.8587096419185,"E"
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1993",39.9380170098781,"E"
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1994",37.0975538750096,"E"
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1995",40.2107114801298,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1996",38.1331744344009,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1997",40.2495352669475,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1998",42.0515119928184,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1999",42.7603315249161,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2000",48.0909898172434,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2001",48.8565118571175,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2002",45.0041286043534,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2003",46.728047793977,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2004",57.0578398918942,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2005",61.813226864735,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2006",64.875423442478,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2007",66.1007691863238,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2008",62.9516480907081,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2009",58.3454298084121,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2010",65.5430054071382,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2011",70.8218671927368,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2012",75.6461865650325,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2013",76.0583816157677,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2014",81.9542745743788,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2015",80.5587781149995,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2016",79.1070766309635,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2017",79.0271394981121,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2018",76.9435759590934,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2019",73.8797803262645,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2020",69.9487715380852,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1980",32.502852394129,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1981",36.0756952407278,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1982",35.8736574193013,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1983",35.921323006179,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1984",36.2927099636806,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1985",36.4311341625909,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1986",32.2991332147352,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1987",31.703789488308,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1988",33.6157125811914,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1989",35.4199554645121,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1990",36.4231554732849,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1991",37.6824771133025,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1992",36.954383329291,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1993",36.5662129713497,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1994",36.8518613185549,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1995",36.6119570369652,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1996",37.0673836258126,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1997",37.7628610500949,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1998",37.1865605187066,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1999",39.3484366798101,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2000",44.8472655641397,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2001",45.5544939498925,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2002",45.7044791859005,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2003",43.8384088674947,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2004",43.9284349569116,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2005",47.452125515225,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2006",50.7300470194145,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2007",51.4825350512378,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2008",54.1757974140397,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2009",47.1260734604538,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2010",50.5229276395878,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2011",53.8201489280677,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2012",54.6304940173438,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2013",54.8288189867113,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2014",54.6131394364014,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2015",55.418174402012,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2016",53.4259805224841,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2017",55.0773767829077,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2018",56.5598044910739,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2019",58.6471822154845,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2020",55.1198016695417,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1980",30.8227114716107,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1981",31.2869414453464,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1982",28.8741443356774,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1983",28.7045568771989,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1984",29.4855967078189,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1985",27.9886685552408,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1986",25.6472014419473,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1987",24.9985232441373,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1988",23.9054781486647,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1989",23.023366825395,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1990",22.1462417132994,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1991",21.2695197873393,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1992",25.5443372413956,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1993",31.3809679376488,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1994",34.0356367563279,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1995",35.7649494160265,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1996",36.3194655329487,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1997",37.7773967348633,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1998",37.4387834719525,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1999",37.6043997604715,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2000",42.0310461588074,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2001",39.7640844096579,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2002",39.1350026265102,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2003",37.3208390170611,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2004",38.6153768628983,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2005",40.2733670538658,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2006",43.0742002463895,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2007",43.8259066028053,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2008",44.9000077214115,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2009",36.0809256824047,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2010",38.4143975593033,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2011",38.900392933262,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2012",38.8082790730065,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2013",38.0176291228019,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2014",36.4814376235518,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2015",35.4069588665232,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2016",34.8104524683015,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2017",37.5495468424797,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2018",38.4687872116233,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2019",39.8806794019795,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2020",35.7875633302246,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1980",20.9825796312283,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1981",21.9698618586821,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1982",21.3986951973501,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1983",22.436327077748,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1984",23.8354808141097,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1985",23.3242134965665,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1986",20.3834784359363,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1987",19.5973518165664,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1988",20.3667255718941,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1989",21.6581538248618,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1990",20.9757333804124,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1991",21.3348844239057,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1992",21.3305593452775,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1993",20.7925794072246,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1994",21.6603227312909,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1995",22.6229260600867,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1996",23.055564872,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1997",25.52319541576,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1998",26.1264919786729,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1999",26.0765353865349,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2000",28.5949742490286,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2001",28.2658952021844,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2002",27.5310502579308,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2003",26.1119689746398,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2004",26.4688363216607,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2005",27.0330510418171,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2006",27.9350550901956,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2007",27.853257510199,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2008",28.1193848563025,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2009",24.8355472102672,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2010",26.7882998402738,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2011",28.4213374764194,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2012",29.2030271868495,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2013",29.3647378670492,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2014",29.666684498073,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2015",30.5926223781313,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2016",30.2475371833945,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2017",30.9486331871,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2018",31.7136672102555,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2019",31.5920554143668,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2020",27.4502276377653,
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1980",18.6212239321451,"E"
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1981",20.1348352047552,"E"
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1982",20.870008544009,"E"
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1983",20.2914063383494,"E"
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1984",21.7255685795554,"E"
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1985",22.9390037699472,"E"
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1986",21.2871402864665,"E"
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1987",20.6830327581372,"E"
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1988",21.0900886389324,"E"
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1989",22.2996199413238,"E"
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1990",22.8358365545579,"E"
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1991",23.6649009963425,
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1992",22.1946934890662,
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1993",20.3134405930698,
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1994",21.1107102839496,
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1995",21.9942362808177,
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1996",22.8600276884323,
"DEU","TRADEGOODSERV","EXP","PC_GDP","A","1997",25.3602733090279,
