LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FIN,TRADEGOODSERV,IMP,AGRWTH,A,2018,5.730570195,
FIN,TRADEGOODSERV,IMP,AGRWTH,A,2019,2.362639841,
FIN,TRADEGOODSERV,IMP,AGRWTH,A,2020,-6.15752421,
RUS,TRADEGOODSERV,IMP,AGRWTH,A,1996,1.299998338,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,1997,0.399999096,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,1998,-17.39999917,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,1999,-16.99999861,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2000,32.40000193,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2001,18.70000282,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2002,14.59999973,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2003,17.27890774,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2004,23.25899213,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2005,16.63216028,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2006,21.27409626,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2007,26.2047836,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2008,14.77072872,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2009,-30.41963787,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2010,25.81346631,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2011,20.28676771,E
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2012,9.681110114,
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2013,3.539253766,
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2014,-7.260602723,
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2015,-25.03888713,
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2016,-3.671993765,
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2017,17.31510273,
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2018,2.65711173,
RUS,TRADEGOODSERV,IMP,AGRWTH,A,2019,3.412232317,
USA,TRADEGOODSERV,IMP,AGRWTH,A,1995,8.00090745,
USA,TRADEGOODSERV,IMP,AGRWTH,A,1996,8.696410008,
USA,TRADEGOODSERV,IMP,AGRWTH,A,1997,13.46748462,
USA,TRADEGOODSERV,IMP,AGRWTH,A,1998,11.68871076,
USA,TRADEGOODSERV,IMP,AGRWTH,A,1999,11.59418127,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2000,12.99971101,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2001,-2.461285605,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2002,3.669527297,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2003,5.124477179,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2004,10.98144119,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2005,6.491297248,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2006,6.420258963,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2007,2.563261737,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2008,-2.147050479,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2009,-12.60976745,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2010,13.17348846,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2011,4.816005944,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2012,2.44800129,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2013,1.213006673,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2014,5.160460079,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2015,5.186371606,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2016,1.451672885,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2017,4.508348776,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2018,4.205080374,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2019,1.144719161,
USA,TRADEGOODSERV,IMP,AGRWTH,A,2020,-8.95776552,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,1995,6.295487627,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,1996,6.326600479,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,1997,0.933736879,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,1998,3.138956233,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,1999,9.244711122,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2000,1.118314883,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2001,4.272594915,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2002,7.357284786,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2003,13.16592467,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2004,13.36471732,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2005,4.870060242,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2006,-1.6712833,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2007,10.5460183,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2008,-3.165726013,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2009,-9.359049082,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2010,11.49454404,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2011,6.572991489,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2012,1.32666448,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2013,8.127660263,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2014,7.419436919,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2015,2.273993981,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2016,5.192098093,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2017,7.226949528,
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2018,3.938833931,E
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2019,1.035420443,E
NZL,TRADEGOODSERV,IMP,AGRWTH,A,2020,-15.90927389,E
JPN,TRADEGOODSERV,IMP,AGRWTH,A,1995,12.9907016,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,1996,11.7673681,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,1997,0.511726863,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,1998,-6.803898397,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,1999,3.702456236,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2000,9.562400674,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2001,1.16294738,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2002,0.78727942,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2003,3.393965213,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2004,8.50406015,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2005,5.945933211,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2006,4.704135626,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2007,2.270819174,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2008,0.732843712,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2009,-15.56032021,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2010,11.28551363,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2011,5.727995086,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2012,5.453191658,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2013,3.16904343,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2014,8.124892011,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2015,0.439964097,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2016,-1.175364557,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2017,3.306787319,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2018,3.813561895,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2019,0.988306807,
JPN,TRADEGOODSERV,IMP,AGRWTH,A,2020,-6.751026751,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,1995,7.749175577,E
ISR,TRADEGOODSERV,IMP,AGRWTH,A,1996,7.191789995,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,1997,4.194100027,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,1998,2.119239991,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,1999,15.54800004,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2000,11.95921998,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2001,-5.44141001,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2002,-1.245099989,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2003,-0.78463003,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2004,11.84649004,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2005,3.487019977,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2006,3.419890027,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2007,11.12552997,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2008,2.47108001,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2009,-13.76442,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2010,15.03209002,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2011,11.25242,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2012,2.14028998,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2013,0.967460011,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2014,2.27642001,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2015,-0.212200013,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2016,9.997484236,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2017,4.392990007,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2018,7.151849992,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2019,3.160570003,
ISR,TRADEGOODSERV,IMP,AGRWTH,A,2020,-8.14861001,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,1995,8.945000222,E
GRC,TRADEGOODSERV,IMP,AGRWTH,A,1996,9.936284274,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,1997,8.437792675,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,1998,18.16182876,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,1999,14.48626828,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2000,20.18010733,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2001,0.991431948,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2002,-3.432186913,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2003,7.39344364,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2004,4.417603529,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2005,0.854105325,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2006,13.3097813,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2007,15.4994185,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2008,1.320712932,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2009,-20.35391382,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2010,-3.430611176,B
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2011,-9.594900515,B
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2012,-5.511402675,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2013,-3.477624338,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2014,6.746019669,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2015,7.850899934,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2016,2.155817463,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2017,7.374129023,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2018,8.099445166,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2019,2.9008605,
GRC,TRADEGOODSERV,IMP,AGRWTH,A,2020,-7.269843803,E
TUR,TRADEGOODSERV,IMP,AGRWTH,A,1995,29.58432511,E
TUR,TRADEGOODSERV,IMP,AGRWTH,A,1996,20.52405605,E
TUR,TRADEGOODSERV,IMP,AGRWTH,A,1997,22.43824675,E
TUR,TRADEGOODSERV,IMP,AGRWTH,A,1998,2.334213621,E
TUR,TRADEGOODSERV,IMP,AGRWTH,A,1999,-3.408019732,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2000,21.70923817,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2001,-24.03027757,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2002,21.13008424,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2003,23.24930699,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2004,21.2314666,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2005,12.1421163,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2006,7.23916656,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2007,9.641389419,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2008,-2.760216006,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2009,-14.66170066,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2010,19.36516592,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2011,14.97768723,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2012,0.618577505,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2013,10.92074385,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2014,0.299315056,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2015,0.662400774,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2016,2.995930865,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2017,10.63507618,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2018,-6.181933109,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2019,-5.044246291,
TUR,TRADEGOODSERV,IMP,AGRWTH,A,2020,6.708105878,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,1995,23.51097316,E
CZE,TRADEGOODSERV,IMP,AGRWTH,A,1996,11.77088765,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,1997,5.852612797,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,1998,5.571388167,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,1999,5.187957062,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2000,14.35826361,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2001,11.34749807,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2002,4.983597129,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2003,9.467651661,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2004,25.58562979,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2005,12.47955314,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2006,11.481651,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2007,12.8786406,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2008,3.17775325,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2009,-11.07694313,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2010,14.81239733,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2011,6.717164478,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2012,2.634741766,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2013,0.061652239,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2014,10.01733987,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2015,6.847859166,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2016,2.829850553,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2017,6.250556498,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2018,5.783503867,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2019,1.545164376,
CZE,TRADEGOODSERV,IMP,AGRWTH,A,2020,-8.195863703,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,1995,10.15872607,E
NLD,TRADEGOODSERV,IMP,AGRWTH,A,1996,5.304570507,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,1997,10.92536706,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,1998,8.339775317,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,1999,9.782613877,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2000,11.25761181,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2001,2.473474579,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2002,0.281251257,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2003,2.038547488,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2004,6.366283593,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2005,5.427500344,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2006,7.650056355,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2007,7.813123498,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2008,-0.700672132,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2009,-7.806533943,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2010,8.521722325,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2011,3.871522145,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2012,2.184659397,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2013,2.234700642,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2014,3.266635806,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2015,14.5289473,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2016,-1.977269309,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2017,6.189873005,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2018,4.723190522,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2019,3.233176261,
NLD,TRADEGOODSERV,IMP,AGRWTH,A,2020,-4.754979632,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,1995,6.958250431,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,1996,4.089218402,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,1997,9.209184531,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,1998,9.413686746,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,1999,8.881298817,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2000,10.78431373,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2001,0.84955782,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2002,-2.614953492,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2003,5.640656311,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2004,7.830093001,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2005,5.964245866,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2006,11.15258258,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2007,6.205506826,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2008,2.301757728,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2009,-9.692174183,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2010,12.8678987,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2011,7.325651503,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2012,0.101706978,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2013,2.675547333,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2014,3.92523346,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2015,5.797714957,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2016,4.489999664,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2017,5.225380758,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2018,3.99272366,
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2019,2.859892148,E
DEU,TRADEGOODSERV,IMP,AGRWTH,A,2020,-8.502678319,E
IDN,TRADEGOODSERV,IMP,AGRWTH,A,1995,20.93900796,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,1996,6.864758591,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,1997,14.71597567,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,1998,-5.290133273,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,1999,-40.67523812,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2000,25.93397024,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2001,4.179861045,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2002,-4.24945353,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2003,1.563733656,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2004,26.65329213,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2005,17.76895776,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2006,8.582669522,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2007,9.064254323,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2008,10.00255819,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2009,-9.274329565,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2010,16.58465507,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2011,15.02888271,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2012,7.998411217,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2013,1.861896662,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2014,2.11970235,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2015,-6.249011052,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2016,-2.405113085,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2017,8.067946249,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2018,12.13601614,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2019,-7.126940518,
IDN,TRADEGOODSERV,IMP,AGRWTH,A,2020,-17.60495701,
POL,TRADEGOODSERV,IMP,AGRWTH,A,1995,24.2235481,E
POL,TRADEGOODSERV,IMP,AGRWTH,A,1996,27.44792772,
POL,TRADEGOODSERV,IMP,AGRWTH,A,1997,21.18677007,
POL,TRADEGOODSERV,IMP,AGRWTH,A,1998,18.59116317,
POL,TRADEGOODSERV,IMP,AGRWTH,A,1999,1.129123135,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2000,15.44211753,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2001,-5.219990844,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2002,2.710385884,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2003,9.331063222,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2004,8.55852471,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2005,6.307508336,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2006,17.86491299,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2007,15.79659209,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2008,9.457787721,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2009,-12.58709414,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2010,14.29281267,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2011,5.119811779,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2012,-0.670735634,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2013,1.806661307,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2014,9.367455472,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2015,5.577796986,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2016,7.717611243,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2017,9.874844978,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2018,7.52355025,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2019,3.192354067,
POL,TRADEGOODSERV,IMP,AGRWTH,A,2020,-2.4124035,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,1995,16.79080834,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,1996,8.710615131,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,1997,5.385159253,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,1998,2.013626919,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,1999,-8.361797656,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2000,5.33755159,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2001,0.2498892,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2002,5.341588908,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2003,8.084819505,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2004,15.50786897,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2005,10.8792596,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2006,18.26111496,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2007,9.366345355,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2008,2.809097336,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2009,-17.65993546,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2010,10.7937415,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2011,11.83845782,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2012,3.868340439,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2013,4.038730712,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2014,-0.687039523,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2015,5.044861332,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2016,-4.133248423,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2017,1.532430598,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2018,3.245637154,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2019,0.434440413,
ZAF,TRADEGOODSERV,IMP,AGRWTH,A,2020,-17.39942495,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,1995,9.554820252,E
ITA,TRADEGOODSERV,IMP,AGRWTH,A,1996,-1.201260862,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,1997,10.38921187,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,1998,9.035771109,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,1999,4.494825141,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2000,10.9908182,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2001,2.430980883,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2002,0.562751835,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2003,0.739811925,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2004,4.573083886,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2005,3.440307948,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2006,7.95854329,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2007,5.45420841,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2008,-4.024321844,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2009,-13.11816502,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2010,12.1668588,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2011,0.56323092,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2012,-8.119492766,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2013,-2.702130672,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2014,3.452286711,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2015,6.463675291,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2016,3.92707415,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2017,6.091371221,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2018,3.438160066,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2019,-0.699962528,
ITA,TRADEGOODSERV,IMP,AGRWTH,A,2020,-12.12923063,
